,QuestionerId,QuotesId_x,qFormId,EsourceId,CChannel,CSource,CTerm,CName,CMethod,CContent,ppckw,adid,adtest,SiteId,Cepage,gclid,RequestedLoanTypeId,RuloVariation,AcceptedTerms,ZipCode,State,PropertyZipCode,PropertyState,PropertyCity,FormType,NumberSupplied,Veteran,Valoan,EstimatedCreditScore,BankruptcyForeClosureCheck,PropertyTypeId,PropertyUse,EstimatedPropertyValue,CurrentMortgageBalance,LoanAmountRequested,AdditionalCashRequired,DateCreated,SecondMortBalanceCheck,SecondMortBalance,FiveNineCallStatus,UpdatedOn,pqid,IsDeviceTypeMobile,IsGraded,PulledBandValue,EstimatedCreditScoreBandId,DeviceType,UserIntentQuestion,FiveNineContactUs,FiveNineCallPost,FiveNineHereToHelp,FiveNineCallCenterPull,OffersSeenBy,ICode,Product,ProductType,DownPayment,ResponseCode,Source,QuotesId_y,OfferId,Status,TopicCreatedOn,LeadType
2072,bbdc1064-a214-4365-bbf4-42b8fb1ee09c,e16b3ce8-9252-4b59-809d-cc8c9b50b3c2,a0357625-edc1-4b5c-a726-933a29ca84cd,6268966.0,crm,email,9507d4af-3d61-48e3-bc22-d2392821c824,rulo-selectoffer,trigger,trigger-rulo-selectoffer-day4-refi-ctl,,,,40814,,,2,r2,,,,28107,NC,Midland,,,No,,3.0,no,1,OWNEROCCUPIED,325000,60000,100000.0,20000.0,1/16/2018 16:09,yes,20000,,Jan 16 2018  4:09PM,,,,,,,,,,,,,,,,,,,e16b3ce8-9252-4b59-809d-cc8c9b50b3c2,b7d482ce-9243-46da-a194-9d16e545757f,2.0,2018-01-16 16:12:31 GMT,
2073,bbdc1064-a214-4365-bbf4-42b8fb1ee09c,e16b3ce8-9252-4b59-809d-cc8c9b50b3c2,a0357625-edc1-4b5c-a726-933a29ca84cd,6268966.0,crm,email,9507d4af-3d61-48e3-bc22-d2392821c824,rulo-selectoffer,trigger,trigger-rulo-selectoffer-day4-refi-ctl,,,,40814,,,2,r2,,,,28107,NC,Midland,,,No,,3.0,no,1,OWNEROCCUPIED,325000,60000,100000.0,20000.0,1/16/2018 16:09,yes,20000,,Jan 16 2018  4:09PM,,,,,,,,,,,,,,,,,,,e16b3ce8-9252-4b59-809d-cc8c9b50b3c2,f4bf5c78-1c9f-44b1-9b20-f0be50ca7d5f,2.0,2018-01-16 16:12:57 GMT,
2074,bbdc1064-a214-4365-bbf4-42b8fb1ee09c,e16b3ce8-9252-4b59-809d-cc8c9b50b3c2,a0357625-edc1-4b5c-a726-933a29ca84cd,6268966.0,crm,email,9507d4af-3d61-48e3-bc22-d2392821c824,rulo-selectoffer,trigger,trigger-rulo-selectoffer-day4-refi-ctl,,,,40814,,,2,r2,,,,28107,NC,Midland,,,No,,3.0,no,1,OWNEROCCUPIED,325000,60000,100000.0,20000.0,1/16/2018 16:09,yes,20000,,Jan 16 2018  4:09PM,,,,,,,,,,,,,,,,,,,e16b3ce8-9252-4b59-809d-cc8c9b50b3c2,0fc603ba-90d9-4b4e-8324-437ff45bd146,2.0,2018-01-16 16:13:02 GMT,
2075,bbdc1064-a214-4365-bbf4-42b8fb1ee09c,e16b3ce8-9252-4b59-809d-cc8c9b50b3c2,a0357625-edc1-4b5c-a726-933a29ca84cd,6268966.0,crm,email,9507d4af-3d61-48e3-bc22-d2392821c824,rulo-selectoffer,trigger,trigger-rulo-selectoffer-day4-refi-ctl,,,,40814,,,2,r2,,,,28107,NC,Midland,,,No,,3.0,no,1,OWNEROCCUPIED,325000,60000,100000.0,20000.0,1/16/2018 16:09,yes,20000,,Jan 16 2018  4:09PM,,,,,,,,,,,,,,,,,,,e16b3ce8-9252-4b59-809d-cc8c9b50b3c2,e3d5d698-99b3-49ed-b879-90ed0de955d0,2.0,2018-01-16 16:13:05 GMT,
2076,bbdc1064-a214-4365-bbf4-42b8fb1ee09c,e16b3ce8-9252-4b59-809d-cc8c9b50b3c2,a0357625-edc1-4b5c-a726-933a29ca84cd,6268966.0,crm,email,9507d4af-3d61-48e3-bc22-d2392821c824,rulo-selectoffer,trigger,trigger-rulo-selectoffer-day4-refi-ctl,,,,40814,,,2,r2,,,,28107,NC,Midland,,,No,,3.0,no,1,OWNEROCCUPIED,325000,60000,100000.0,20000.0,1/16/2018 16:09,yes,20000,,Jan 16 2018  4:09PM,,,,,,,,,,,,,,,,,,,e16b3ce8-9252-4b59-809d-cc8c9b50b3c2,2b40e851-6f7e-4bef-a894-57c9cf22aac3,2.0,2018-01-16 16:13:09 GMT,
2077,bbdc1064-a214-4365-bbf4-42b8fb1ee09c,e16b3ce8-9252-4b59-809d-cc8c9b50b3c2,a0357625-edc1-4b5c-a726-933a29ca84cd,6268966.0,crm,email,9507d4af-3d61-48e3-bc22-d2392821c824,rulo-selectoffer,trigger,trigger-rulo-selectoffer-day4-refi-ctl,,,,40814,,,2,r2,,,,28107,NC,Midland,,,No,,3.0,no,1,OWNEROCCUPIED,325000,60000,100000.0,20000.0,1/16/2018 16:09,yes,20000,,Jan 16 2018  4:09PM,,,,,,,,,,,,,,,,,,,e16b3ce8-9252-4b59-809d-cc8c9b50b3c2,2ad8dc52-88e8-4e6e-b874-c2976101433c,2.0,2018-01-16 16:13:12 GMT,
2078,bbdc1064-a214-4365-bbf4-42b8fb1ee09c,e16b3ce8-9252-4b59-809d-cc8c9b50b3c2,a0357625-edc1-4b5c-a726-933a29ca84cd,6268966.0,crm,email,9507d4af-3d61-48e3-bc22-d2392821c824,rulo-selectoffer,trigger,trigger-rulo-selectoffer-day4-refi-ctl,,,,40814,,,2,r2,,,,28107,NC,Midland,,,No,,3.0,no,1,OWNEROCCUPIED,325000,60000,100000.0,20000.0,1/16/2018 16:09,yes,20000,,Jan 16 2018  4:09PM,,,,,,,,,,,,,,,,,,,e16b3ce8-9252-4b59-809d-cc8c9b50b3c2,23ed9816-4719-4550-ab8d-78432b7960a3,2.0,2018-01-16 16:13:27 GMT,
2079,bbdc1064-a214-4365-bbf4-42b8fb1ee09c,e16b3ce8-9252-4b59-809d-cc8c9b50b3c2,a0357625-edc1-4b5c-a726-933a29ca84cd,6268966.0,crm,email,9507d4af-3d61-48e3-bc22-d2392821c824,rulo-selectoffer,trigger,trigger-rulo-selectoffer-day4-refi-ctl,,,,40814,,,2,r2,,,,28107,NC,Midland,,,No,,3.0,no,1,OWNEROCCUPIED,325000,60000,100000.0,20000.0,1/16/2018 16:09,yes,20000,,Jan 16 2018  4:09PM,,,,,,,,,,,,,,,,,,,e16b3ce8-9252-4b59-809d-cc8c9b50b3c2,913cc904-77c9-4ea1-ba81-7da89bfb62ef,2.0,2018-01-16 16:13:36 GMT,
2080,bbdc1064-a214-4365-bbf4-42b8fb1ee09c,e16b3ce8-9252-4b59-809d-cc8c9b50b3c2,a0357625-edc1-4b5c-a726-933a29ca84cd,6268966.0,crm,email,9507d4af-3d61-48e3-bc22-d2392821c824,rulo-selectoffer,trigger,trigger-rulo-selectoffer-day4-refi-ctl,,,,40814,,,2,r2,,,,28107,NC,Midland,,,No,,3.0,no,1,OWNEROCCUPIED,325000,60000,100000.0,20000.0,1/16/2018 16:09,yes,20000,,Jan 16 2018  4:09PM,,,,,,,,,,,,,,,,,,,e16b3ce8-9252-4b59-809d-cc8c9b50b3c2,9df57874-1544-4273-b748-ac581e278521,2.0,2018-01-16 16:13:37 GMT,
2081,bbdc1064-a214-4365-bbf4-42b8fb1ee09c,e16b3ce8-9252-4b59-809d-cc8c9b50b3c2,a0357625-edc1-4b5c-a726-933a29ca84cd,6268966.0,crm,email,9507d4af-3d61-48e3-bc22-d2392821c824,rulo-selectoffer,trigger,trigger-rulo-selectoffer-day4-refi-ctl,,,,40814,,,2,r2,,,,28107,NC,Midland,,,No,,3.0,no,1,OWNEROCCUPIED,325000,60000,100000.0,20000.0,1/16/2018 16:09,yes,20000,,Jan 16 2018  4:09PM,,,,,,,,,,,,,,,,,,,e16b3ce8-9252-4b59-809d-cc8c9b50b3c2,73cf334a-814d-4f5a-b316-8f86a4638ad8,2.0,2018-01-16 16:13:38 GMT,
2082,bbdc1064-a214-4365-bbf4-42b8fb1ee09c,e16b3ce8-9252-4b59-809d-cc8c9b50b3c2,a0357625-edc1-4b5c-a726-933a29ca84cd,6268966.0,crm,email,9507d4af-3d61-48e3-bc22-d2392821c824,rulo-selectoffer,trigger,trigger-rulo-selectoffer-day4-refi-ctl,,,,40814,,,2,r2,,,,28107,NC,Midland,,,No,,3.0,no,1,OWNEROCCUPIED,325000,60000,100000.0,20000.0,1/16/2018 16:09,yes,20000,,Jan 16 2018  4:09PM,,,,,,,,,,,,,,,,,,,e16b3ce8-9252-4b59-809d-cc8c9b50b3c2,1235edfc-36a4-49c8-82e5-d1c559ae5149,2.0,2018-01-16 16:13:41 GMT,
2083,d7cfb79e-8c2c-4758-8834-76b282bc7fbc,b7811af1-647a-456e-92bc-f8767e83cbca,d7cfb79e-8c2c-4758-8834-76b282bc7fbc,6131666.0,seo,www.google.com,,,,,,,,,,,2,r2,,,,33510,FL,Brandon,,,No,,9.0,no,3,OWNEROCCUPIED,85000,65000,68000.0,3000.0,1/16/2018 16:28,no,0,SUCCESS,Jan 16 2018  4:54PM,,,,,,,,,,,,,,,,,,,b7811af1-647a-456e-92bc-f8767e83cbca,a9cda5f9-a994-4821-b987-c8c3e1e2efe5,2.0,2018-01-16 16:31:00 GMT,
2084,d7cfb79e-8c2c-4758-8834-76b282bc7fbc,b7811af1-647a-456e-92bc-f8767e83cbca,d7cfb79e-8c2c-4758-8834-76b282bc7fbc,6131666.0,seo,www.google.com,,,,,,,,,,,2,r2,,,,33510,FL,Brandon,,,No,,9.0,no,3,OWNEROCCUPIED,85000,65000,68000.0,3000.0,1/16/2018 16:28,no,0,SUCCESS,Jan 16 2018  4:54PM,,,,,,,,,,,,,,,,,,,b7811af1-647a-456e-92bc-f8767e83cbca,8efa6d52-c5e2-4a39-85f8-26f2fe4fdbf1,2.0,2018-01-16 16:31:08 GMT,
2085,d7cfb79e-8c2c-4758-8834-76b282bc7fbc,b7811af1-647a-456e-92bc-f8767e83cbca,d7cfb79e-8c2c-4758-8834-76b282bc7fbc,6131666.0,seo,www.google.com,,,,,,,,,,,2,r2,,,,33510,FL,Brandon,,,No,,9.0,no,3,OWNEROCCUPIED,85000,65000,68000.0,3000.0,1/16/2018 16:28,no,0,SUCCESS,Jan 16 2018  4:54PM,,,,,,,,,,,,,,,,,,,b7811af1-647a-456e-92bc-f8767e83cbca,a8f0c6b6-a3ca-44b9-9dfa-92d4538629fe,2.0,2018-01-16 16:31:31 GMT,
2086,d7cfb79e-8c2c-4758-8834-76b282bc7fbc,b7811af1-647a-456e-92bc-f8767e83cbca,d7cfb79e-8c2c-4758-8834-76b282bc7fbc,6131666.0,seo,www.google.com,,,,,,,,,,,2,r2,,,,33510,FL,Brandon,,,No,,9.0,no,3,OWNEROCCUPIED,85000,65000,68000.0,3000.0,1/16/2018 16:28,no,0,SUCCESS,Jan 16 2018  4:54PM,,,,,,,,,,,,,,,,,,,b7811af1-647a-456e-92bc-f8767e83cbca,cf7f1d84-3d8b-4303-be68-09b603d9586d,2.0,2018-01-16 16:31:35 GMT,
2087,36250734-fc32-4a62-925d-ce3df15dfc7a,07a80642-b493-4f0b-84ce-572b41a1a1ef,36250734-fc32-4a62-925d-ce3df15dfc7a,520290.0,offline,,,,,,,,,,,,2,r2,,,,83646,ID,Meridian,,,No,,3.0,no,1,OWNEROCCUPIED,500000,325000,375000.0,10000.0,1/16/2018 16:36,yes,40000,SUCCESS,Jan 16 2018  5:24PM,,,,,,,,,,,,,,,,,,,07a80642-b493-4f0b-84ce-572b41a1a1ef,7516b6dc-a625-4632-8412-c430dc83e6ee,2.0,2018-01-16 16:39:43 GMT,
2088,36250734-fc32-4a62-925d-ce3df15dfc7a,07a80642-b493-4f0b-84ce-572b41a1a1ef,36250734-fc32-4a62-925d-ce3df15dfc7a,520290.0,offline,,,,,,,,,,,,2,r2,,,,83646,ID,Meridian,,,No,,3.0,no,1,OWNEROCCUPIED,500000,325000,375000.0,10000.0,1/16/2018 16:36,yes,40000,SUCCESS,Jan 16 2018  5:24PM,,,,,,,,,,,,,,,,,,,07a80642-b493-4f0b-84ce-572b41a1a1ef,5bb608a6-fdd8-49cd-9a72-81e5213a9ac3,2.0,2018-01-16 16:40:00 GMT,
2089,36250734-fc32-4a62-925d-ce3df15dfc7a,07a80642-b493-4f0b-84ce-572b41a1a1ef,36250734-fc32-4a62-925d-ce3df15dfc7a,520290.0,offline,,,,,,,,,,,,2,r2,,,,83646,ID,Meridian,,,No,,3.0,no,1,OWNEROCCUPIED,500000,325000,375000.0,10000.0,1/16/2018 16:36,yes,40000,SUCCESS,Jan 16 2018  5:24PM,,,,,,,,,,,,,,,,,,,07a80642-b493-4f0b-84ce-572b41a1a1ef,aadc1be5-335c-4b29-a001-1a0de25800da,2.0,2018-01-16 16:40:07 GMT,
2090,36250734-fc32-4a62-925d-ce3df15dfc7a,07a80642-b493-4f0b-84ce-572b41a1a1ef,36250734-fc32-4a62-925d-ce3df15dfc7a,520290.0,offline,,,,,,,,,,,,2,r2,,,,83646,ID,Meridian,,,No,,3.0,no,1,OWNEROCCUPIED,500000,325000,375000.0,10000.0,1/16/2018 16:36,yes,40000,SUCCESS,Jan 16 2018  5:24PM,,,,,,,,,,,,,,,,,,,07a80642-b493-4f0b-84ce-572b41a1a1ef,395b4cc9-007e-4873-8919-34f0d86d8d1a,2.0,2018-01-16 16:40:16 GMT,
2091,36250734-fc32-4a62-925d-ce3df15dfc7a,07a80642-b493-4f0b-84ce-572b41a1a1ef,36250734-fc32-4a62-925d-ce3df15dfc7a,520290.0,offline,,,,,,,,,,,,2,r2,,,,83646,ID,Meridian,,,No,,3.0,no,1,OWNEROCCUPIED,500000,325000,375000.0,10000.0,1/16/2018 16:36,yes,40000,SUCCESS,Jan 16 2018  5:24PM,,,,,,,,,,,,,,,,,,,07a80642-b493-4f0b-84ce-572b41a1a1ef,0fc61157-3d91-4f6b-84a6-4c54a96a479b,2.0,2018-01-16 16:40:45 GMT,
2092,767d3b08-521a-4892-81ba-42bec8f2b410,4a00f767-9704-4b44-9d95-64c944a0ad8a,767d3b08-521a-4892-81ba-42bec8f2b410,6131676.0,offline,www.google.com,,,,,,,,,,,2,r2,,,,20003,DC,Washington,,,No,,3.0,no,1,OWNEROCCUPIED,850000,475000,635000.0,160000.0,1/16/2018 16:54,no,0,SUCCESS,Jan 16 2018  5:11PM,,,,,,,,,,,,,,,,,,,4a00f767-9704-4b44-9d95-64c944a0ad8a,ecdf848c-63bb-425e-b08e-f5c3b2cfd796,2.0,2018-01-16 17:00:02 GMT,
2093,767d3b08-521a-4892-81ba-42bec8f2b410,4a00f767-9704-4b44-9d95-64c944a0ad8a,767d3b08-521a-4892-81ba-42bec8f2b410,6131676.0,offline,www.google.com,,,,,,,,,,,2,r2,,,,20003,DC,Washington,,,No,,3.0,no,1,OWNEROCCUPIED,850000,475000,635000.0,160000.0,1/16/2018 16:54,no,0,SUCCESS,Jan 16 2018  5:11PM,,,,,,,,,,,,,,,,,,,4a00f767-9704-4b44-9d95-64c944a0ad8a,94cd4590-ee1b-46e7-95c6-6f0d53a9f56c,2.0,2018-01-16 17:00:16 GMT,
2094,767d3b08-521a-4892-81ba-42bec8f2b410,4a00f767-9704-4b44-9d95-64c944a0ad8a,767d3b08-521a-4892-81ba-42bec8f2b410,6131676.0,offline,www.google.com,,,,,,,,,,,2,r2,,,,20003,DC,Washington,,,No,,3.0,no,1,OWNEROCCUPIED,850000,475000,635000.0,160000.0,1/16/2018 16:54,no,0,SUCCESS,Jan 16 2018  5:11PM,,,,,,,,,,,,,,,,,,,4a00f767-9704-4b44-9d95-64c944a0ad8a,9a67d158-6578-4bd0-ade0-8a93752260b3,2.0,2018-01-16 17:00:19 GMT,
2095,767d3b08-521a-4892-81ba-42bec8f2b410,4a00f767-9704-4b44-9d95-64c944a0ad8a,767d3b08-521a-4892-81ba-42bec8f2b410,6131676.0,offline,www.google.com,,,,,,,,,,,2,r2,,,,20003,DC,Washington,,,No,,3.0,no,1,OWNEROCCUPIED,850000,475000,635000.0,160000.0,1/16/2018 16:54,no,0,SUCCESS,Jan 16 2018  5:11PM,,,,,,,,,,,,,,,,,,,4a00f767-9704-4b44-9d95-64c944a0ad8a,a92530f5-55e6-4992-9394-3d92db337a1e,2.0,2018-01-16 17:00:25 GMT,
2096,767d3b08-521a-4892-81ba-42bec8f2b410,4a00f767-9704-4b44-9d95-64c944a0ad8a,767d3b08-521a-4892-81ba-42bec8f2b410,6131676.0,offline,www.google.com,,,,,,,,,,,2,r2,,,,20003,DC,Washington,,,No,,3.0,no,1,OWNEROCCUPIED,850000,475000,635000.0,160000.0,1/16/2018 16:54,no,0,SUCCESS,Jan 16 2018  5:11PM,,,,,,,,,,,,,,,,,,,4a00f767-9704-4b44-9d95-64c944a0ad8a,c047974e-be72-44ae-a4c7-2118151f2e99,2.0,2018-01-16 17:01:05 GMT,
2097,767d3b08-521a-4892-81ba-42bec8f2b410,4a00f767-9704-4b44-9d95-64c944a0ad8a,767d3b08-521a-4892-81ba-42bec8f2b410,6131676.0,offline,www.google.com,,,,,,,,,,,2,r2,,,,20003,DC,Washington,,,No,,3.0,no,1,OWNEROCCUPIED,850000,475000,635000.0,160000.0,1/16/2018 16:54,no,0,SUCCESS,Jan 16 2018  5:11PM,,,,,,,,,,,,,,,,,,,4a00f767-9704-4b44-9d95-64c944a0ad8a,8b67f3d8-f15d-459f-bb83-416cf2347c54,2.0,2018-01-16 17:01:09 GMT,
2098,767d3b08-521a-4892-81ba-42bec8f2b410,4a00f767-9704-4b44-9d95-64c944a0ad8a,767d3b08-521a-4892-81ba-42bec8f2b410,6131676.0,offline,www.google.com,,,,,,,,,,,2,r2,,,,20003,DC,Washington,,,No,,3.0,no,1,OWNEROCCUPIED,850000,475000,635000.0,160000.0,1/16/2018 16:54,no,0,SUCCESS,Jan 16 2018  5:11PM,,,,,,,,,,,,,,,,,,,4a00f767-9704-4b44-9d95-64c944a0ad8a,77aea550-398c-484f-bb6f-cd55acc7a614,2.0,2018-01-16 17:01:16 GMT,
2099,767d3b08-521a-4892-81ba-42bec8f2b410,4a00f767-9704-4b44-9d95-64c944a0ad8a,767d3b08-521a-4892-81ba-42bec8f2b410,6131676.0,offline,www.google.com,,,,,,,,,,,2,r2,,,,20003,DC,Washington,,,No,,3.0,no,1,OWNEROCCUPIED,850000,475000,635000.0,160000.0,1/16/2018 16:54,no,0,SUCCESS,Jan 16 2018  5:11PM,,,,,,,,,,,,,,,,,,,4a00f767-9704-4b44-9d95-64c944a0ad8a,db7013c4-687b-46e2-81f2-83216ad4da47,2.0,2018-01-16 17:01:19 GMT,
2100,767d3b08-521a-4892-81ba-42bec8f2b410,4a00f767-9704-4b44-9d95-64c944a0ad8a,767d3b08-521a-4892-81ba-42bec8f2b410,6131676.0,offline,www.google.com,,,,,,,,,,,2,r2,,,,20003,DC,Washington,,,No,,3.0,no,1,OWNEROCCUPIED,850000,475000,635000.0,160000.0,1/16/2018 16:54,no,0,SUCCESS,Jan 16 2018  5:11PM,,,,,,,,,,,,,,,,,,,4a00f767-9704-4b44-9d95-64c944a0ad8a,e20e589a-8811-4fd1-aae6-e5198a0eab85,2.0,2018-01-16 17:01:35 GMT,
2101,767d3b08-521a-4892-81ba-42bec8f2b410,4a00f767-9704-4b44-9d95-64c944a0ad8a,767d3b08-521a-4892-81ba-42bec8f2b410,6131676.0,offline,www.google.com,,,,,,,,,,,2,r2,,,,20003,DC,Washington,,,No,,3.0,no,1,OWNEROCCUPIED,850000,475000,635000.0,160000.0,1/16/2018 16:54,no,0,SUCCESS,Jan 16 2018  5:11PM,,,,,,,,,,,,,,,,,,,4a00f767-9704-4b44-9d95-64c944a0ad8a,0891c853-e647-41b8-a969-f00579e78546,2.0,2018-01-16 17:01:36 GMT,
2102,767d3b08-521a-4892-81ba-42bec8f2b410,4a00f767-9704-4b44-9d95-64c944a0ad8a,767d3b08-521a-4892-81ba-42bec8f2b410,6131676.0,offline,www.google.com,,,,,,,,,,,2,r2,,,,20003,DC,Washington,,,No,,3.0,no,1,OWNEROCCUPIED,850000,475000,635000.0,160000.0,1/16/2018 16:54,no,0,SUCCESS,Jan 16 2018  5:11PM,,,,,,,,,,,,,,,,,,,4a00f767-9704-4b44-9d95-64c944a0ad8a,2efc251f-7e0e-4945-b50c-613fb51abce5,2.0,2018-01-16 17:01:40 GMT,
2103,767d3b08-521a-4892-81ba-42bec8f2b410,4a00f767-9704-4b44-9d95-64c944a0ad8a,767d3b08-521a-4892-81ba-42bec8f2b410,6131676.0,offline,www.google.com,,,,,,,,,,,2,r2,,,,20003,DC,Washington,,,No,,3.0,no,1,OWNEROCCUPIED,850000,475000,635000.0,160000.0,1/16/2018 16:54,no,0,SUCCESS,Jan 16 2018  5:11PM,,,,,,,,,,,,,,,,,,,4a00f767-9704-4b44-9d95-64c944a0ad8a,8296b932-a926-451e-abb2-5e9662cc19c5,2.0,2018-01-16 17:01:42 GMT,
2104,767d3b08-521a-4892-81ba-42bec8f2b410,4a00f767-9704-4b44-9d95-64c944a0ad8a,767d3b08-521a-4892-81ba-42bec8f2b410,6131676.0,offline,www.google.com,,,,,,,,,,,2,r2,,,,20003,DC,Washington,,,No,,3.0,no,1,OWNEROCCUPIED,850000,475000,635000.0,160000.0,1/16/2018 16:54,no,0,SUCCESS,Jan 16 2018  5:11PM,,,,,,,,,,,,,,,,,,,4a00f767-9704-4b44-9d95-64c944a0ad8a,0d4ae1ed-0754-4124-a579-8e16983cb4d7,2.0,2018-01-16 17:01:45 GMT,
2105,767d3b08-521a-4892-81ba-42bec8f2b410,4a00f767-9704-4b44-9d95-64c944a0ad8a,767d3b08-521a-4892-81ba-42bec8f2b410,6131676.0,offline,www.google.com,,,,,,,,,,,2,r2,,,,20003,DC,Washington,,,No,,3.0,no,1,OWNEROCCUPIED,850000,475000,635000.0,160000.0,1/16/2018 16:54,no,0,SUCCESS,Jan 16 2018  5:11PM,,,,,,,,,,,,,,,,,,,4a00f767-9704-4b44-9d95-64c944a0ad8a,3e5497ea-5d4d-4ffa-a5a8-c757911b739e,2.0,2018-01-16 17:01:46 GMT,
2106,767d3b08-521a-4892-81ba-42bec8f2b410,4a00f767-9704-4b44-9d95-64c944a0ad8a,767d3b08-521a-4892-81ba-42bec8f2b410,6131676.0,offline,www.google.com,,,,,,,,,,,2,r2,,,,20003,DC,Washington,,,No,,3.0,no,1,OWNEROCCUPIED,850000,475000,635000.0,160000.0,1/16/2018 16:54,no,0,SUCCESS,Jan 16 2018  5:11PM,,,,,,,,,,,,,,,,,,,4a00f767-9704-4b44-9d95-64c944a0ad8a,aa21696a-5cae-47ab-87e0-2aa10dcad4e3,2.0,2018-01-16 17:01:51 GMT,
2107,767d3b08-521a-4892-81ba-42bec8f2b410,4a00f767-9704-4b44-9d95-64c944a0ad8a,767d3b08-521a-4892-81ba-42bec8f2b410,6131676.0,offline,www.google.com,,,,,,,,,,,2,r2,,,,20003,DC,Washington,,,No,,3.0,no,1,OWNEROCCUPIED,850000,475000,635000.0,160000.0,1/16/2018 16:54,no,0,SUCCESS,Jan 16 2018  5:11PM,,,,,,,,,,,,,,,,,,,4a00f767-9704-4b44-9d95-64c944a0ad8a,d71ff7e2-99d0-4133-b478-f4791dbbd3e3,2.0,2018-01-16 17:02:00 GMT,
2108,767d3b08-521a-4892-81ba-42bec8f2b410,4a00f767-9704-4b44-9d95-64c944a0ad8a,767d3b08-521a-4892-81ba-42bec8f2b410,6131676.0,offline,www.google.com,,,,,,,,,,,2,r2,,,,20003,DC,Washington,,,No,,3.0,no,1,OWNEROCCUPIED,850000,475000,635000.0,160000.0,1/16/2018 16:54,no,0,SUCCESS,Jan 16 2018  5:11PM,,,,,,,,,,,,,,,,,,,4a00f767-9704-4b44-9d95-64c944a0ad8a,4b693ed1-f267-4f51-a7ac-7c35c84ad4d6,2.0,2018-01-16 17:02:01 GMT,
2109,767d3b08-521a-4892-81ba-42bec8f2b410,4a00f767-9704-4b44-9d95-64c944a0ad8a,767d3b08-521a-4892-81ba-42bec8f2b410,6131676.0,offline,www.google.com,,,,,,,,,,,2,r2,,,,20003,DC,Washington,,,No,,3.0,no,1,OWNEROCCUPIED,850000,475000,635000.0,160000.0,1/16/2018 16:54,no,0,SUCCESS,Jan 16 2018  5:11PM,,,,,,,,,,,,,,,,,,,4a00f767-9704-4b44-9d95-64c944a0ad8a,f8a53130-6e9e-4d3a-9435-465bbbf0698a,2.0,2018-01-16 17:02:03 GMT,
2110,767d3b08-521a-4892-81ba-42bec8f2b410,4a00f767-9704-4b44-9d95-64c944a0ad8a,767d3b08-521a-4892-81ba-42bec8f2b410,6131676.0,offline,www.google.com,,,,,,,,,,,2,r2,,,,20003,DC,Washington,,,No,,3.0,no,1,OWNEROCCUPIED,850000,475000,635000.0,160000.0,1/16/2018 16:54,no,0,SUCCESS,Jan 16 2018  5:11PM,,,,,,,,,,,,,,,,,,,4a00f767-9704-4b44-9d95-64c944a0ad8a,ef0de6e0-0b5e-4bf1-a6db-6c5a01af57fa,2.0,2018-01-16 17:02:05 GMT,
2111,767d3b08-521a-4892-81ba-42bec8f2b410,4a00f767-9704-4b44-9d95-64c944a0ad8a,767d3b08-521a-4892-81ba-42bec8f2b410,6131676.0,offline,www.google.com,,,,,,,,,,,2,r2,,,,20003,DC,Washington,,,No,,3.0,no,1,OWNEROCCUPIED,850000,475000,635000.0,160000.0,1/16/2018 16:54,no,0,SUCCESS,Jan 16 2018  5:11PM,,,,,,,,,,,,,,,,,,,4a00f767-9704-4b44-9d95-64c944a0ad8a,e8077bcd-37ce-4631-b016-25b877e4a2b9,2.0,2018-01-16 17:02:07 GMT,
2112,767d3b08-521a-4892-81ba-42bec8f2b410,4a00f767-9704-4b44-9d95-64c944a0ad8a,767d3b08-521a-4892-81ba-42bec8f2b410,6131676.0,offline,www.google.com,,,,,,,,,,,2,r2,,,,20003,DC,Washington,,,No,,3.0,no,1,OWNEROCCUPIED,850000,475000,635000.0,160000.0,1/16/2018 16:54,no,0,SUCCESS,Jan 16 2018  5:11PM,,,,,,,,,,,,,,,,,,,4a00f767-9704-4b44-9d95-64c944a0ad8a,fae161ed-6815-4429-a5d0-d3c182d41ba1,2.0,2018-01-16 17:02:09 GMT,
2113,767d3b08-521a-4892-81ba-42bec8f2b410,4a00f767-9704-4b44-9d95-64c944a0ad8a,767d3b08-521a-4892-81ba-42bec8f2b410,6131676.0,offline,www.google.com,,,,,,,,,,,2,r2,,,,20003,DC,Washington,,,No,,3.0,no,1,OWNEROCCUPIED,850000,475000,635000.0,160000.0,1/16/2018 16:54,no,0,SUCCESS,Jan 16 2018  5:11PM,,,,,,,,,,,,,,,,,,,4a00f767-9704-4b44-9d95-64c944a0ad8a,ba37194f-180a-4367-8fce-5d9e21a415d2,2.0,2018-01-16 17:02:13 GMT,
2114,767d3b08-521a-4892-81ba-42bec8f2b410,4a00f767-9704-4b44-9d95-64c944a0ad8a,767d3b08-521a-4892-81ba-42bec8f2b410,6131676.0,offline,www.google.com,,,,,,,,,,,2,r2,,,,20003,DC,Washington,,,No,,3.0,no,1,OWNEROCCUPIED,850000,475000,635000.0,160000.0,1/16/2018 16:54,no,0,SUCCESS,Jan 16 2018  5:11PM,,,,,,,,,,,,,,,,,,,4a00f767-9704-4b44-9d95-64c944a0ad8a,c106742d-aafa-449e-ba09-96b2e1c06eca,2.0,2018-01-16 17:02:26 GMT,
